HW2;"Magia NOCTURNA PLAN 2005";2023-01;Hogwarts;4363788;3;x;JULEFF;ULLOA;x;2024-01;HW24000;"Transformaciones y Metamorfosis Avanzadas";jul;SU;4.5
HW2;"Magia NOCTURNA PLAN 2005";2023-01;Hogwarts;4363788;3;x;JULEFF;ULLOA;x;2024-02;HW24092;"Transformaciones y Transfiguraciones Mágicas";dic;x;
HW2;"Magia NOCTURNA PLAN 2005";2023-01;Hogwarts;4363788;3;x;JULEFF;ULLOA;x;2024-02;HW24092;"Transformaciones y Transfiguraciones Mágicas";mar;x;
HW2;"Magia NOCTURNA PLAN 2005";2023-01;Hogwarts;5799849;9;x;LABRÍN;FIGUEROA;x;2024-01;HW24000;"Transformaciones y Metamorfosis Avanzadas";jul;MM;1
HW2;"Magia NOCTURNA PLAN 2005";2023-01;Hogwarts;11849407;6;x;MÉNDEZ;SERRANO;x;2024-01;HW24000;"Transformaciones y Metamorfosis Avanzadas";jul;SU;4.4
HW2;"Magia NOCTURNA PLAN 2005";2023-01;Hogwarts;11849407;6;x;MÉNDEZ;SERRANO;x;2024-02;HW24092;"Transformaciones y Transfiguraciones Mágicas";mar;x;
HW2;"Magia NOCTURNA PLAN 2005";2023-01;Hogwarts;11849407;6;x;MÉNDEZ;SERRANO;x;2024-02;HW24092;"Transformaciones y Transfiguraciones Mágicas";dic;x;
HW2;"Magia NOCTURNA PLAN 2005";2023-01;Hogwarts;17809098;6;x;MENDOZA;AGUIRRE;x;2024-02;HW227572;"Magia de Protección y Hechizos Mágicos Avanzados";mar;x;
HW2;"Magia NOCTURNA PLAN 2005";2023-01;Hogwarts;17809098;6;x;MENDOZA;AGUIRRE;x;2024-02;HW227572;"Magia de Protección y Hechizos Mágicos Avanzados";dic;x;
HW2;"Magia NOCTURNA PLAN 2005";2023-01;Hogwarts;17809098;6;x;MENDOZA;AGUIRRE;x;2024-01;HW24497;"Estudios de Magia de Protección Avanzada";jul;MM;1
HW2;"Magia NOCTURNA PLAN 2005";2023-01;Hogwarts;17809098;6;x;MENDOZA;AGUIRRE;x;2024-02;HW24093;"Transformaciones y Alteraciones Mágicas Avanzadas";mar;x;
HW2;"Magia NOCTURNA PLAN 2005";2023-01;Hogwarts;17809098;6;x;MENDOZA;AGUIRRE;x;2024-02;HW24093;"Transformaciones y Alteraciones Mágicas Avanzadas";dic;x;
HW2;"Magia NOCTURNA PLAN 2005";2023-01;Hogwarts;17809098;6;x;MENDOZA;AGUIRRE;x;2023-02;HW24000;"Transformaciones y Metamorfosis Avanzadas";dic;MM;1
HW2;"Magia NOCTURNA PLAN 2005";2023-01;Hogwarts;23614290;1;x;MOLINA;MOTTA;x;2024-01;HW227572;"Magia de Protección y Hechizos Mágicos Avanzados";jul;I;3
HW2;"Magia NOCTURNA PLAN 2005";2023-01;Hogwarts;23614290;1;x;MOLINA;MOTTA;x;2024-02;HW24092;"Transformaciones y Transfiguraciones Mágicas";mar;x;
HW2;"Magia NOCTURNA PLAN 2005";2023-01;Hogwarts;23614290;1;x;MOLINA;MOTTA;x;2024-02;HW24092;"Transformaciones y Transfiguraciones Mágicas";dic;x;
HW2;"Magia NOCTURNA PLAN 2005";2023-01;Hogwarts;23614290;1;x;MOLINA;MOTTA;x;2023-02;HW24497;"Estudios de Magia de Protección Avanzada";dic;MB;6.3
HW2;"Magia NOCTURNA PLAN 2005";2023-01;Hogwarts;20473654;1;x;NIENHUSER;ARIAS;x;2023-02;HW24497;"Estudios de Magia de Protección Avanzada";dic;MB;6.3
HW2;"Magia NOCTURNA PLAN 2005";2018-01;Hogwarts;19530219;6;x;OYANEDEL;OYANEDEL;x;2019-01;HW24002;"Pociones y Brebajes Mágicos";jul;B;5.7
HW2;"Magia NOCTURNA PLAN 2005";2018-01;Hogwarts;19530219;6;x;OYANEDEL;OYANEDEL;x;2018-02;HW24092;"Transformaciones y Transfiguraciones Mágicas";dic;MB;6
HW2;"Magia NOCTURNA PLAN 2005";2018-01;Hogwarts;19530219;6;x;OYANEDEL;OYANEDEL;x;2020-02;HW25155;"Conjuros de Protección y Hechizos Mágicos";dic;SU;4.1
HW2;"Magia NOCTURNA PLAN 2005";2018-01;Hogwarts;19530219;6;x;OYANEDEL;OYANEDEL;x;2020-02;HW24093;"Transformaciones y Alteraciones Mágicas Avanzadas";dic;SO;6.5
HW2;"Magia NOCTURNA PLAN 2005";2018-01;Hogwarts;19530219;6;x;OYANEDEL;OYANEDEL;x;2023-01;HW227571;"La Magia de la Música";jul;MB;6
HW2;"Magia NOCTURNA PLAN 2005";2018-01;Hogwarts;19530219;6;x;OYANEDEL;OYANEDEL;x;2023-01;HW227538;"Hechizos de Brujas";jul;SO;6.5
HW2;"Magia NOCTURNA PLAN 2005";2018-01;Hogwarts;19530219;6;x;OYANEDEL;OYANEDEL;x;2022-02;HW24495;"Contrahechizos y Maldiciones";dic;SU;4.1
HW2;"Magia NOCTURNA PLAN 2005";2018-01;Hogwarts;19530219;6;x;OYANEDEL;OYANEDEL;x;2022-02;HW227573;"Sociología del Mundo de las Brujas";dic;SU;4.5
HW2;"Magia NOCTURNA PLAN 2005";2018-01;Hogwarts;19530219;6;x;OYANEDEL;OYANEDEL;x;2022-02;HW227525;"Historia del Mundo de las Brujas";ago;SU;4
HW2;"Magia NOCTURNA PLAN 2005";2018-01;Hogwarts;19530219;6;x;OYANEDEL;OYANEDEL;x;2023-01;HW23893;"Estudios de Fantasmas";jul;B;5.5
HW2;"Magia NOCTURNA PLAN 2005";2023-01;Hogwarts;21729601;2;x;PAINEFIL;LLANCANAO;x;2024-02;HW24093;"Transformaciones y Alteraciones Mágicas Avanzadas";mar;x;
HW2;"Magia NOCTURNA PLAN 2005";2023-01;Hogwarts;21729601;2;x;PAINEFIL;LLANCANAO;x;2024-02;HW24093;"Transformaciones y Alteraciones Mágicas Avanzadas";dic;x;
HW2;"Magia NOCTURNA PLAN 2005";2023-01;Hogwarts;21729601;2;x;PAINEFIL;LLANCANAO;x;2024-02;HW227572;"Magia de Protección y Hechizos Mágicos Avanzados";mar;x;
HW2;"Magia NOCTURNA PLAN 2005";2023-01;Hogwarts;21729601;2;x;PAINEFIL;LLANCANAO;x;2024-02;HW227572;"Magia de Protección y Hechizos Mágicos Avanzados";dic;x;
HW2;"Magia NOCTURNA PLAN 2005";2023-01;Hogwarts;25216522;0;x;PÉREZ;MOREIRA;x;2024-01;HW227572;"Magia de Protección y Hechizos Mágicos Avanzados";jul;B;5
HW2;"Magia NOCTURNA PLAN 2005";2023-01;Hogwarts;25216522;0;x;PÉREZ;MOREIRA;x;2023-02;HW24497;"Estudios de Magia de Protección Avanzada";dic;SO;6.5
HW2;"Magia NOCTURNA PLAN 2005";2023-01;Hogwarts;25216522;0;x;PÉREZ;MOREIRA;x;2024-01;HW24000;"Transformaciones y Metamorfosis Avanzadas";jul;B;5.9
HW2;"Magia NOCTURNA PLAN 2005";2023-01;Hogwarts;25216522;0;x;PÉREZ;MOREIRA;x;2024-02;HW24093;"Transformaciones y Alteraciones Mágicas Avanzadas";mar;x;
HW2;"Magia NOCTURNA PLAN 2005";2023-01;Hogwarts;25216522;0;x;PÉREZ;MOREIRA;x;2024-02;HW24093;"Transformaciones y Alteraciones Mágicas Avanzadas";dic;x;
HW2;"Magia NOCTURNA PLAN 2005";2023-01;Hogwarts;8918185;1;x;PUENTES;CORNEJO;x;2024-02;HW25170;"Transformaciones y Transfiguraciones Mágicas Avanzadas";mar;x;
HW2;"Magia NOCTURNA PLAN 2005";2023-01;Hogwarts;8918185;1;x;PUENTES;CORNEJO;x;2024-02;HW25170;"Transformaciones y Transfiguraciones Mágicas Avanzadas";dic;x;
HW2;"Magia NOCTURNA PLAN 2005";2023-01;Hogwarts;8918185;1;x;PUENTES;CORNEJO;x;2024-02;HW24093;"Transformaciones y Alteraciones Mágicas Avanzadas";mar;x;
HW2;"Magia NOCTURNA PLAN 2005";2023-01;Hogwarts;8918185;1;x;PUENTES;CORNEJO;x;2024-02;HW24093;"Transformaciones y Alteraciones Mágicas Avanzadas";dic;x;
HW2;"Magia NOCTURNA PLAN 2005";2023-01;Hogwarts;7877741;4;x;RIVAS;PEREZ;x;2024-01;HW227572;"Magia de Protección y Hechizos Mágicos Avanzados";jul;B;5
HW2;"Magia NOCTURNA PLAN 2005";2023-01;Hogwarts;7877741;4;x;RIVAS;PEREZ;x;2023-02;HW24497;"Estudios de Magia de Protección Avanzada";dic;SO;6.5
HW2;"Magia NOCTURNA PLAN 2005";2023-01;Hogwarts;7877741;4;x;RIVAS;PEREZ;x;2024-02;HW24093;"Transformaciones y Alteraciones Mágicas Avanzadas";mar;x;
HW2;"Magia NOCTURNA PLAN 2005";2023-01;Hogwarts;7877741;4;x;RIVAS;PEREZ;x;2024-02;HW24093;"Transformaciones y Alteraciones Mágicas Avanzadas";dic;x;
HW2;"Magia NOCTURNA PLAN 2005";2023-01;Hogwarts;7877741;4;x;RIVAS;PEREZ;x;2024-01;HW24000;"Transformaciones y Metamorfosis Avanzadas";jul;B;5.7
HW2;"Magia NOCTURNA PLAN 2005";2023-01;Hogwarts;13775048;3;x;RIVERA;BARRIOS;x;2024-02;HW24092;"Transformaciones y Transfiguraciones Mágicas";mar;x;
HW2;"Magia NOCTURNA PLAN 2005";2023-01;Hogwarts;13775048;3;x;RIVERA;BARRIOS;x;2024-02;HW24092;"Transformaciones y Transfiguraciones Mágicas";dic;x;
HW2;"Magia NOCTURNA PLAN 2005";2023-01;Hogwarts;13775048;3;x;RIVERA;BARRIOS;x;2024-01;HW227572;"Magia de Protección y Hechizos Mágicos Avanzados";jul;SO;6.5
HW2;"Magia NOCTURNA PLAN 2005";2023-01;Hogwarts;13775048;3;x;RIVERA;BARRIOS;x;2023-02;HW24497;"Estudios de Magia de Protección Avanzada";dic;SO;6.8
HW2;"Magia NOCTURNA PLAN 2005";2023-01;Hogwarts;19810916;2;x;RIVEROS;VARGAS;x;2023-02;HW24497;"Estudios de Magia de Protección Avanzada";dic;MB;6.3
HW2;"Magia NOCTURNA PLAN 2005";2023-01;Hogwarts;19810916;2;x;RIVEROS;VARGAS;x;2024-01;HW24000;"Transformaciones y Metamorfosis Avanzadas";jul;B;5
HW2;"Magia NOCTURNA PLAN 2005";2023-01;Hogwarts;19810916;2;x;RIVEROS;VARGAS;x;2024-02;HW227572;"Magia de Protección y Hechizos Mágicos Avanzados";dic;x;
HW2;"Magia NOCTURNA PLAN 2005";2023-01;Hogwarts;19810916;2;x;RIVEROS;VARGAS;x;2024-02;HW227572;"Magia de Protección y Hechizos Mágicos Avanzados";mar;x;
HW2;"Magia NOCTURNA PLAN 2005";2023-01;Hogwarts;19810916;2;x;RIVEROS;VARGAS;x;2024-02;HW24092;"Transformaciones y Transfiguraciones Mágicas";dic;x;
HW2;"Magia NOCTURNA PLAN 2005";2023-01;Hogwarts;19810916;2;x;RIVEROS;VARGAS;x;2024-02;HW24092;"Transformaciones y Transfiguraciones Mágicas";mar;x;
HW2;"Magia NOCTURNA PLAN 2005";2023-01;Hogwarts;22369594;7;x;ROCCO;MIRANDA;x;2024-02;HW24092;"Transformaciones y Transfiguraciones Mágicas";mar;x;
HW2;"Magia NOCTURNA PLAN 2005";2023-01;Hogwarts;22369594;7;x;ROCCO;MIRANDA;x;2024-02;HW24092;"Transformaciones y Transfiguraciones Mágicas";dic;x;
HW2;"Magia NOCTURNA PLAN 2005";2023-01;Hogwarts;22369594;7;x;ROCCO;MIRANDA;x;2024-01;HW227572;"Magia de Protección y Hechizos Mágicos Avanzados";jul;SO;7
HW2;"Magia NOCTURNA PLAN 2005";2023-01;Hogwarts;22369594;7;x;ROCCO;MIRANDA;x;2023-02;HW24497;"Estudios de Magia de Protección Avanzada";dic;SO;6.8
HW2;"Magia NOCTURNA PLAN 2005";2023-01;Hogwarts;22804907;3;x;SEPÚLVEDA;BECERRA;x;2024-01;HW227572;"Magia de Protección y Hechizos Mágicos Avanzados";jul;I;3
HW2;"Magia NOCTURNA PLAN 2005";2023-01;Hogwarts;22804907;3;x;SEPÚLVEDA;BECERRA;x;2023-02;HW24497;"Estudios de Magia de Protección Avanzada";dic;SO;7
HW2;"Magia NOCTURNA PLAN 2005";2023-01;Hogwarts;14758079;9;x;SOTO;GONZAÁEZ;x;2024-01;HW227572;"Magia de Protección y Hechizos Mágicos Avanzados";jul;SO;6.5
HW2;"Magia NOCTURNA PLAN 2005";2023-01;Hogwarts;14758079;9;x;SOTO;GONZAÁEZ;x;2024-02;HW24092;"Transformaciones y Transfiguraciones Mágicas";dic;x;
HW2;"Magia NOCTURNA PLAN 2005";2023-01;Hogwarts;14758079;9;x;SOTO;GONZAÁEZ;x;2024-02;HW24092;"Transformaciones y Transfiguraciones Mágicas";mar;x;
HW2;"Magia NOCTURNA PLAN 2005";2023-01;Hogwarts;5677433;5;x;TAPIA;SANTIBAÑEZ;x;2024-01;HW227572;"Magia de Protección y Hechizos Mágicos Avanzados";jul;MB;6
HW2;"Magia NOCTURNA PLAN 2005";2023-01;Hogwarts;5677433;5;x;TAPIA;SANTIBAÑEZ;x;2024-01;HW24000;"Transformaciones y Metamorfosis Avanzadas";jul;B;5.5
HW2;"Magia NOCTURNA PLAN 2005";2023-01;Hogwarts;5677433;5;x;TAPIA;SANTIBAÑEZ;x;2024-02;HW24093;"Transformaciones y Alteraciones Mágicas Avanzadas";mar;x;
HW2;"Magia NOCTURNA PLAN 2005";2023-01;Hogwarts;5677433;5;x;TAPIA;SANTIBAÑEZ;x;2024-02;HW24093;"Transformaciones y Alteraciones Mágicas Avanzadas";dic;x;
HW2;"Magia NOCTURNA PLAN 2005";2023-01;Hogwarts;5707670;5;x;VALDÉS;AMIGO;x;2024-01;HW227572;"Magia de Protección y Hechizos Mágicos Avanzados";jul;SO;7
HW2;"Magia NOCTURNA PLAN 2005";2023-01;Hogwarts;5707670;5;x;VALDÉS;AMIGO;x;2024-01;HW24000;"Transformaciones y Metamorfosis Avanzadas";jul;MB;6.1
HW2;"Magia NOCTURNA PLAN 2005";2023-01;Hogwarts;5707670;5;x;VALDÉS;AMIGO;x;2024-02;HW24092;"Transformaciones y Transfiguraciones Mágicas";dic;x;
HW2;"Magia NOCTURNA PLAN 2005";2023-01;Hogwarts;5707670;5;x;VALDÉS;AMIGO;x;2024-02;HW24092;"Transformaciones y Transfiguraciones Mágicas";mar;x;
HW2;"Magia NOCTURNA PLAN 2005";2023-01;Hogwarts;12474074;4;x;VERA;SOTO;x;2024-01;HW24000;"Transformaciones y Metamorfosis Avanzadas";jul;MB;6.2
HW2;"Magia NOCTURNA PLAN 2005";2023-01;Hogwarts;12474074;4;x;VERA;SOTO;x;2024-02;HW24092;"Transformaciones y Transfiguraciones Mágicas";mar;x;
HW2;"Magia NOCTURNA PLAN 2005";2023-01;Hogwarts;12474074;4;x;VERA;SOTO;x;2024-02;HW24092;"Transformaciones y Transfiguraciones Mágicas";dic;x;
HW2;"Magia NOCTURNA PLAN 2005";2023-01;Hogwarts;12474074;4;x;VERA;SOTO;x;2024-01;HW227572;"Magia de Protección y Hechizos Mágicos Avanzados";jul;SO;7
HW2;"Magia NOCTURNA PLAN 2005";2023-01;Hogwarts;17549085;9;x;YÁÑEZ;MORAGA;x;2023-02;HW24497;"Estudios de Magia de Protección Avanzada";dic;MM;1
HW2;"Magia NOCTURNA PLAN 2005";2023-01;Hogwarts;17549085;9;x;YÁÑEZ;MORAGA;x;2024-01;HW24000;"Transformaciones y Metamorfosis Avanzadas";jul;SU;4.5
HW2;"Magia NOCTURNA PLAN 2005";2023-01;Hogwarts;10011116;2;x;ZÁRATE;VARGAS;x;2023-02;HW24497;"Estudios de Magia de Protección Avanzada";dic;SO;7
HW2;"Magia NOCTURNA PLAN 2005";2023-01;Hogwarts;10011116;2;x;ZÁRATE;VARGAS;x;2024-01;HW227572;"Magia de Protección y Hechizos Mágicos Avanzados";jul;I;3
HW2;"Magia NOCTURNA PLAN 2005";2023-01;Hogwarts;10011116;2;x;ZÁRATE;VARGAS;x;2024-02;HW227572;"Magia de Protección y Hechizos Mágicos Avanzados";dic;x;
HW2;"Magia NOCTURNA PLAN 2005";2023-01;Hogwarts;10011116;2;x;ZÁRATE;VARGAS;x;2024-02;HW227572;"Magia de Protección y Hechizos Mágicos Avanzados";mar;x;
WH2;"Hechicería PLAN 2016  (SEDE Hogwards)";2023-01;Hogwarts;17208337;9;x;ABARCA;CARRASCO;x;2023-02;WH25171;"Pociones y Elixires Mágicos Avanzados";dic;SO;6.6
WH2;"Hechicería PLAN 2016  (SEDE Hogwards)";2023-01;Hogwarts;11056045;8;x;ALACID;NEGRÓN;x;2024-01;WH24000;"Transformaciones y Metamorfosis Avanzadas";jul;MM;1.9
WH2;"Hechicería PLAN 2016  (SEDE Hogwards)";2023-01;Hogwarts;10198360;5;x;ALCÁNTAR;OLIVARES;x;2024-02;WH25170;"Transformaciones y Transfiguraciones Mágicas Avanzadas";dic;x;
WH2;"Hechicería PLAN 2016  (SEDE Hogwards)";2023-01;Hogwarts;14501081;6;x;ANGULO;RODRÍGUEZ;x;2024-01;WH25171;"Pociones y Elixires Mágicos Avanzados";jul;MB;6.3
WH2;"Hechicería PLAN 2016  (SEDE Hogwards)";2023-01;Hogwarts;14501081;6;x;ANGULO;RODRÍGUEZ;x;2024-02;WH24000;"Transformaciones y Metamorfosis Avanzadas";dic;x;
WH2;"Hechicería PLAN 2016  (SEDE Hogwards)";2023-01;Hogwarts;17758655;9;x;ARELLANO;FIGUEROA;x;2024-02;WH25171;"Pociones y Elixires Mágicos Avanzados";dic;x;
WH2;"Hechicería PLAN 2016  (SEDE Hogwards)";2023-01;Hogwarts;9023888;2;x;BOCAZ;RAMOS;x;2024-02;WH25170;"Transformaciones y Transfiguraciones Mágicas Avanzadas";dic;x;
WH2;"Hechicería PLAN 2016  (SEDE Hogwards)";2023-01;Hogwarts;18279220;9;x;BRAVO;MONTERO;x;2024-02;WH25172;"Adivinación y Lectura de Signos Mágicos";dic;x;
WH2;"Hechicería PLAN 2016  (SEDE Hogwards)";2023-01;Hogwarts;5696595;3;x;CAAMAÑO;HORMAZÁBAL;x;2024-02;WH25170;"Transformaciones y Transfiguraciones Mágicas Avanzadas";dic;x;
WH2;"Hechicería PLAN 2016  (SEDE Hogwards)";2023-01;Hogwarts;4657097;9;x;CALFULAF;ITURRIETA;x;2024-01;WH25172;"Adivinación y Lectura de Signos Mágicos";jul;SO;6.7
WH2;"Hechicería PLAN 2016  (SEDE Hogwards)";2023-01;Hogwarts;4657097;9;x;CALFULAF;ITURRIETA;x;2024-02;WH25171;"Pociones y Elixires Mágicos Avanzados";dic;x;
WH2;"Hechicería PLAN 2016  (SEDE Hogwards)";2023-01;Hogwarts;17376858;9;x;CARRANZA;GONZÁLEZ;x;2024-01;WH25171;"Pociones y Elixires Mágicos Avanzados";jul;MB;6.1
WH2;"Hechicería PLAN 2016  (SEDE Hogwards)";2023-01;Hogwarts;13115919;3;x;CERDA;SÁNCHEZ;x;2024-02;WH25172;"Adivinación y Lectura de Signos Mágicos";dic;x;
WH2;"Hechicería PLAN 2016  (SEDE Hogwards)";2023-01;Hogwarts;21511695;1;x;COLLAO;LAZO;x;2024-02;WH25170;"Transformaciones y Transfiguraciones Mágicas Avanzadas";dic;x;
WH2;"Hechicería PLAN 2016  (SEDE Hogwards)";2023-01;Hogwarts;18412455;8;x;ESCOBAR;ALARCÓN;x;2024-02;WH25170;"Transformaciones y Transfiguraciones Mágicas Avanzadas";dic;x;
WH2;"Hechicería PLAN 2016  (SEDE Hogwards)";2023-01;Hogwarts;21747791;9;x;ESPINOZA;CAMPOS;x;2024-01;WH25170;"Transformaciones y Transfiguraciones Mágicas Avanzadas";jul;I;3
WH2;"Hechicería PLAN 2016  (SEDE Hogwards)";2023-01;Hogwarts;23780897;3;x;FUENTES;LEÓN;x;2024-02;WH25170;"Transformaciones y Transfiguraciones Mágicas Avanzadas";dic;x;
WH2;"Hechicería PLAN 2016  (SEDE Hogwards)";2023-01;Hogwarts;20618364;2;x;GAJARDO;CARRASCO;x;2024-02;WH25170;"Transformaciones y Transfiguraciones Mágicas Avanzadas";dic;x;
WH2;"Hechicería PLAN 2016  (SEDE Hogwards)";2023-01;Hogwarts;16603915;3;x;GONZÁLEZ;BRAVO;x;2024-02;WH25170;"Transformaciones y Transfiguraciones Mágicas Avanzadas";dic;x;
WH2;"Hechicería PLAN 2016  (SEDE Hogwards)";2023-01;Hogwarts;4883767;7;x;LÓPEZ;PALMA;x;2024-02;WH24000;"Transformaciones y Metamorfosis Avanzadas";dic;x;
WH2;"Hechicería PLAN 2016  (SEDE Hogwards)";2023-01;Hogwarts;4883767;7;x;LÓPEZ;PALMA;x;2024-01;WH25171;"Pociones y Elixires Mágicos Avanzados";jul;SO;6.9
WH2;"Hechicería PLAN 2016  (SEDE Hogwards)";2023-01;Hogwarts;17237958;1;x;MANRIQUE;DIAZ;x;2024-01;WH25171;"Pociones y Elixires Mágicos Avanzados";jul;MB;6
WH2;"Hechicería PLAN 2016  (SEDE Hogwards)";2023-01;Hogwarts;19605680;K;x;MEDINA;DAVID;x;2023-01;WH24000;"Transformaciones y Metamorfosis Avanzadas";jul;MM;1
WH2;"Hechicería PLAN 2016  (SEDE Hogwards)";2023-01;Hogwarts;19605680;K;x;MEDINA;DAVID;x;2024-02;WH25171;"Pociones y Elixires Mágicos Avanzados";dic;x;
WH2;"Hechicería PLAN 2016  (SEDE Hogwards)";2023-01;Hogwarts;17330117;2;x;MELLA;BURGOS;x;2023-02;WH25171;"Pociones y Elixires Mágicos Avanzados";dic;B;5.8
WH2;"Hechicería PLAN 2016  (SEDE Hogwards)";2023-01;Hogwarts;17330117;2;x;MELLA;BURGOS;x;2024-02;WH25170;"Transformaciones y Transfiguraciones Mágicas Avanzadas";dic;x;
WH2;"Hechicería PLAN 2016  (SEDE Hogwards)";2023-01;Hogwarts;18455532;1;x;MENESES;COYOPAE;x;2023-02;WH25171;"Pociones y Elixires Mágicos Avanzados";dic;SO;6.8
WH2;"Hechicería PLAN 2016  (SEDE Hogwards)";2023-01;Hogwarts;22874971;9;x;MORALES;VIDELA;x;2024-01;WH25171;"Pociones y Elixires Mágicos Avanzados";jul;SU;4.9
WH2;"Hechicería PLAN 2016  (SEDE Hogwards)";2023-01;Hogwarts;22874971;9;x;MORALES;VIDELA;x;2024-02;WH25170;"Transformaciones y Transfiguraciones Mágicas Avanzadas";dic;x;
WH2;"Hechicería PLAN 2016  (SEDE Hogwards)";2023-01;Hogwarts;5768885;2;x;PINTO;MACAYA;x;2024-02;WH25170;"Transformaciones y Transfiguraciones Mágicas Avanzadas";dic;x;
WH2;"Hechicería PLAN 2016  (SEDE Hogwards)";2023-01;Hogwarts;5768885;2;x;PINTO;MACAYA;x;2024-01;WH24000;"Transformaciones y Metamorfosis Avanzadas";jul;B;5.8
WH2;"Hechicería PLAN 2016  (SEDE Hogwards)";2023-01;Hogwarts;20466024;0;MONSERRAT;POLANCO;STUARDO;x;2024-01;WH25171;"Pociones y Elixires Mágicos Avanzados";jul;MB;6
WH2;"Hechicería PLAN 2016  (SEDE Hogwards)";2023-01;Hogwarts;25274445;2;x;PUENTES;RABELO;x;2024-01;WH25171;"Pociones y Elixires Mágicos Avanzados";jul;MM;1
WH2;"Hechicería PLAN 2016  (SEDE Hogwards)";2023-01;Hogwarts;6688876;7;x;ROMERO;DÍAZ;x;2024-02;WH24000;"Transformaciones y Metamorfosis Avanzadas";dic;x;
WH2;"Hechicería PLAN 2016  (SEDE Hogwards)";2023-01;Hogwarts;22194708;4;x;SAAVEDRA;CARRASCO;x;2024-02;WH24000;"Transformaciones y Metamorfosis Avanzadas";dic;x;
WH2;"Hechicería PLAN 2016  (SEDE Hogwards)";2023-01;Hogwarts;14951053;5;x;SAENZ;PAREDES;x;2024-02;WH25170;"Transformaciones y Transfiguraciones Mágicas Avanzadas";dic;x;
WH2;"Hechicería PLAN 2016  (SEDE Hogwards)";2023-01;Hogwarts;14951053;5;x;SAENZ;PAREDES;x;2023-02;WH25171;"Pociones y Elixires Mágicos Avanzados";dic;SO;7
WH2;"Hechicería PLAN 2016  (SEDE Hogwards)";2023-01;Hogwarts;13774504;3;x;SOBARZO;BUSTAMANTE;x;2023-02;WH25171;"Pociones y Elixires Mágicos Avanzados";dic;SO;6.5
WH2;"Hechicería PLAN 2016  (SEDE Hogwards)";2023-01;Hogwarts;10988462;0;x;TRONCOSO;VERA;x;2024-01;WH25171;"Pociones y Elixires Mágicos Avanzados";jul;MB;6.1
WH2;"Hechicería PLAN 2016  (SEDE Hogwards)";2023-01;Hogwarts;10578111;7;x;VARGAS;BERRÍOS;x;2024-02;WH25171;"Pociones y Elixires Mágicos Avanzados";dic;x;
WH2;"Hechicería PLAN 2016  (SEDE Hogwards)";2023-01;Hogwarts;21706834;6;x;VILLEGAS;MONTES;x;2024-01;WH25171;"Pociones y Elixires Mágicos Avanzados";jul;MB;6
WH2;"Hechicería PLAN 2016  (SEDE Hogwards)";2023-01;Hogwarts;8886466;0;x;ZAMORA;OLIVARES;x;2024-01;WH25172;"Adivinación y Lectura de Signos Mágicos";jul;B;5.6
WH2;"Hechicería PLAN 2016  (SEDE Hogwards)";2023-01;Hogwarts;8886466;0;x;ZAMORA;OLIVARES;x;2024-02;WH24000;"Transformaciones y Metamorfosis Avanzadas";dic;x;
PH1;"Magia Castelobruxo PLAN 2005 (DIURNO)";2023-02;Beauxbaton;18926084;8;x;ROJAS;ANDRA;x;2023-02;PH14094;"Magia de Protección y Encantamientos Avanzados";dic;SU;4.3
